id,schema_version,status,source_id,child_id,confidence,notes,parent_id,relationship_type,source_locator,valid_from,valid_to,verification_status
REL-SA-4FBE95350627BAFA,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-4F4B8A4F94187813,high,,ENT-SA-GOV-7258B874AD85CAAF,administrative_parent,"first table, row 17, administrative-centers cell, item 6",,,source_verified
REL-SA-4FE445C167E1E446,2.0.0,current,SRC-SA-SAUDIPEDIA-ADMIN-2026,ENT-SA-REGION-QASSIM,high,,ENT-SA-COUNTRY,administrative_parent,article body: list of the 13 administrative regions,,,source_verified
REL-SA-4FECCCD77ED1BA83,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-537DF4B778C9F518,high,,ENT-SA-GOV-ABE7303A348F69D6,administrative_parent,"first table, row 9, administrative-centers cell, item 10",,,source_verified
REL-SA-5012F31A226D9B67,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-CCB9285C716202E5,high,,ENT-SA-GOV-ABE7303A348F69D6,administrative_parent,"first table, row 9, administrative-centers cell, item 18",,,source_verified
REL-SA-502A18D3028450D0,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CENTER-046A87CCF7631811,high,,ENT-SA-GOV-F29A97217815232B,administrative_parent,"first table, row 4, administrative-centers cell, item 20",,,source_verified
REL-SA-5045135ECEF2A298,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,ENT-SA-CENTER-56FA726C408D1891,high,,ENT-SA-GOV-8B1ECE370D9DF50D,administrative_parent,"first table, row 6, administrative-centers cell, item 11",,,source_verified
REL-SA-504CBA1D9AE5341F,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-CENTER-D2A538EDF99C6856,high,,ENT-SA-REGION-HAIL,administrative_parent,"first table, row 2, administrative-centers cell, item 12",,,source_verified
REL-SA-504CD072E2DE2F3F,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CITY-QASSIM-SEAT,high,,ENT-SA-REGION-QASSIM,located_in,"first table, row 2, first column",,,source_verified
REL-SA-50562EAA766B5A06,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CENTER-1D2293546E218406,high,,ENT-SA-GOV-B06F172B0483F9BC,administrative_parent,"first table, row 3, administrative-centers cell, item 16",,,source_verified
REL-SA-50823FA45559172B,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-CENTER-9CAFA0DABBF51229,high,,ENT-SA-GOV-AB58F0565F0BDB6E,administrative_parent,"first table, row 10, administrative-centers cell, item 8",,,source_verified
REL-SA-50BC630441208C0C,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-9E2181BD221A1A7A,high,,ENT-SA-GOV-11389C7DDBCDD8B8,administrative_parent,"first table, row 14, administrative-centers cell, item 4",,,source_verified
REL-SA-50BD1AA21C8C1AB0,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-7AD5336039D195D2,high,,ENT-SA-GOV-F394C8EC1BCD0A1C,administrative_parent,"first table, row 12, administrative-centers cell, item 4",,,source_verified
REL-SA-50CA24B638893C1D,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,ENT-SA-GOV-F110F1F971CFBD1A,high,,ENT-SA-REGION-NAJRAN,administrative_parent,"first table, row 5, first column",,,source_verified
REL-SA-50F9533D6273D2FF,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-41D31AFE130808D7,high,,ENT-SA-GOV-93AFA329DBE788FD,administrative_parent,"first table, row 13, administrative-centers cell, item 18",,,source_verified
REL-SA-51296B79A2C5E623,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-GOV-0AEFA1F1EA4CD17B,high,,ENT-SA-REGION-ASIR,administrative_parent,"first table, row 7, first column",,,source_verified
REL-SA-515CB7526A654211,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-8CF2E24343A210FC,high,,ENT-SA-GOV-ABE7303A348F69D6,administrative_parent,"first table, row 9, administrative-centers cell, item 16",,,source_verified
REL-SA-515D4B3C374F6B80,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-A20208974ADDD14A,high,,ENT-SA-GOV-E37AEF1C1437F76E,administrative_parent,"first table, row 7, administrative-centers cell, item 3",,,source_verified
REL-SA-51941E246787D9DE,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-AL-JAWF-2026,ENT-SA-GOV-5BD56A2BE2D28BEF,high,,ENT-SA-REGION-AL-JAWF,administrative_parent,"first table, row 3, first column",,,source_verified
REL-SA-51A5760D21025639,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-71987ED804DB821E,high,,ENT-SA-GOV-FA3702A8FED4F87B,administrative_parent,"first table, row 9, administrative-centers cell, item 2",,,source_verified
REL-SA-5233127EC2D2FB15,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-D10605ED9718242A,high,,ENT-SA-GOV-FA3702A8FED4F87B,administrative_parent,"first table, row 9, administrative-centers cell, item 9",,,source_verified
REL-SA-5282A2A15064F5FC,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-GOV-6500605C3AD51240,high,,ENT-SA-REGION-ASIR,administrative_parent,"first table, row 19, first column",,,source_verified
REL-SA-52910177F8C30AD8,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-A8ACAF6B6545F841,high,,ENT-SA-GOV-7258B874AD85CAAF,administrative_parent,"first table, row 17, administrative-centers cell, item 7",,,source_verified
REL-SA-52B38CED6BA7BF3B,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-12D2AEFAD3C571AC,high,,ENT-SA-GOV-7258B874AD85CAAF,administrative_parent,"first table, row 17, administrative-centers cell, item 12",,,source_verified
REL-SA-5328620B4AFF996A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-0A7352B5A74EEB73,high,,ENT-SA-GOV-6500605C3AD51240,administrative_parent,"first table, row 19, administrative-centers cell, item 8",,,source_verified
REL-SA-53308468AB0A30FD,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-78202BD716A17817,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 65",,,source_verified
REL-SA-5370E1D9D8B2F1BF,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-GOV-8F77D3EB4AC671DB,high,,ENT-SA-REGION-MADINAH,administrative_parent,"first table, row 6, first column",,,source_verified
REL-SA-53855286109DF0A0,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-77D5033A83FB8A6F,high,,ENT-SA-GOV-8615669D55025510,administrative_parent,"first table, row 15, administrative-centers cell, item 3",,,source_verified
REL-SA-53C4443447B6A85C,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,ENT-SA-CENTER-A4B59C22C9A24BFF,high,,ENT-SA-GOV-8B62DD2DCFD16030,administrative_parent,"first table, row 6, administrative-centers cell, item 2",,,source_verified
REL-SA-53C6DBC201DC3535,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-9F7FEDC087F4372F,high,,ENT-SA-GOV-C0464A406361D2A1,administrative_parent,"first table, row 14, administrative-centers cell, item 1",,,source_verified
REL-SA-53DFA088E3F89061,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-0FB51438AF783E07,high,,ENT-SA-GOV-32DF78B1A211205F,administrative_parent,"first table, row 7, administrative-centers cell, item 9",,,source_verified
REL-SA-53F82A004179A7A0,2.0.0,current,SRC-SA-SAUDIPEDIA-ADMIN-2026,ENT-SA-REGION-TABUK,high,,ENT-SA-COUNTRY,administrative_parent,article body: list of the 13 administrative regions,,,source_verified
REL-SA-54528203A39E0A18,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,ENT-SA-CITY-JAZAN-SEAT,high,,ENT-SA-REGION-JAZAN,seat_of,"first table, row 2, first column",,,source_verified
REL-SA-5480E670AC6CFEE1,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,ENT-SA-GOV-61F778141FDF4D63,high,,ENT-SA-REGION-JAZAN,administrative_parent,"first table, row 11, first column",,,source_verified
REL-SA-549E544F81B81735,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-E2B5AE91B9919717,high,,ENT-SA-GOV-93AFA329DBE788FD,administrative_parent,"first table, row 13, administrative-centers cell, item 27",,,source_verified
REL-SA-54AB40230EFBAD57,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,ENT-SA-CENTER-21D82FA15CC24B15,high,,ENT-SA-GOV-38126E365EC17FC4,administrative_parent,"first table, row 5, administrative-centers cell, item 10",,,source_verified
REL-SA-54B118F867B84226,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-3EAB186E4103CF53,high,,ENT-SA-GOV-D6933F329165C154,administrative_parent,"first table, row 13, administrative-centers cell, item 5",,,source_verified
REL-SA-54D2AD06CEE0429F,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-BE076D7A763E2142,high,,ENT-SA-GOV-14E151C21CABE441,administrative_parent,"first table, row 14, administrative-centers cell, item 1",,,source_verified
REL-SA-54E913C4FEC6434D,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-1902165052438899,high,,ENT-SA-GOV-FC06AF605AA62163,administrative_parent,"first table, row 13, administrative-centers cell, item 3",,,source_verified
REL-SA-550E6309D8194519,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-3C811C4FFFD42BCD,high,,ENT-SA-GOV-352411777ECB9CC4,administrative_parent,"first table, row 8, administrative-centers cell, item 38",,,source_verified
REL-SA-551071CA42D42947,2.0.0,current,SRC-SA-DIALECT-MIRROR-2026,ENT-SA-LEXEME-5FFAD8DFD7CEC119,low,,ENT-SA-VARIETY-SOUTHERN,form_of,Lexicon entry: مذابك,,,local_reported
REL-SA-555FD13E0D1A3CCA,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-AAE6E2BB121FF2F1,high,,ENT-SA-GOV-2D9312FBFF9239E0,administrative_parent,"first table, row 6, administrative-centers cell, item 20",,,source_verified
REL-SA-55726BB24AA0D4CB,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-723E6E08692E21D9,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 85",,,source_verified
REL-SA-559938BA9B91ABBE,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-AA9310B153257437,high,,ENT-SA-GOV-C0464A406361D2A1,administrative_parent,"first table, row 14, administrative-centers cell, item 6",,,source_verified
REL-SA-559B8785BA364EAA,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-GOV-31A9055B3B5306FE,high,,ENT-SA-REGION-MAKKAH,administrative_parent,"first table, row 16, first column",,,source_verified
REL-SA-55D6BDD4A7045A12,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CENTER-50F2B0409FDA668F,high,,ENT-SA-GOV-10F3E51F4EE11FE1,administrative_parent,"first table, row 11, administrative-centers cell, item 11",,,source_verified
REL-SA-55E489F2A4587B70,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-CA97E82072B70382,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 2, administrative-centers cell, item 6",,,source_verified
REL-SA-560222AF896CF1E2,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-5B5DE40A0D8AE651,high,,ENT-SA-GOV-93AFA329DBE788FD,administrative_parent,"first table, row 13, administrative-centers cell, item 2",,,source_verified
REL-SA-560B96335D0AC991,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,ENT-SA-CENTER-BAE805789125875D,high,,ENT-SA-GOV-C93CCA8DDD6B06D5,administrative_parent,"first table, row 4, administrative-centers cell, item 3",,,source_verified
REL-SA-561929BAC48F9E2A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-9AA3905072852903,high,,ENT-SA-GOV-01388605D1668FD9,administrative_parent,"first table, row 5, administrative-centers cell, item 6",,,source_verified
REL-SA-561DAACCF60C1210,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-C6CF6AF93AC76008,high,,ENT-SA-GOV-24BB4AAD516632B8,administrative_parent,"first table, row 23, administrative-centers cell, item 5",,,source_verified
REL-SA-562266610E95FA3C,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-B4DB07BE3C58850A,high,,ENT-SA-GOV-FC6968ED8338793B,administrative_parent,"first table, row 8, administrative-centers cell, item 4",,,source_verified
REL-SA-5632B549A71786D1,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-F4F67A247E74CFB7,high,,ENT-SA-GOV-11389C7DDBCDD8B8,administrative_parent,"first table, row 14, administrative-centers cell, item 8",,,source_verified
REL-SA-564046BF1628518B,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-333E027746F6B2B3,high,,ENT-SA-GOV-ABE7303A348F69D6,administrative_parent,"first table, row 9, administrative-centers cell, item 26",,,source_verified
REL-SA-5655BC6E64291805,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-GOV-C3655C0ED45BA79B,high,,ENT-SA-REGION-MAKKAH,administrative_parent,"first table, row 18, first column",,,source_verified
REL-SA-56736BE6B17ADBFD,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,ENT-SA-CENTER-4E66E5278FB1CE22,high,,ENT-SA-GOV-61F778141FDF4D63,administrative_parent,"first table, row 11, administrative-centers cell, item 1",,,source_verified
REL-SA-56A425B03562BC9A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-6F830FC4E5DC4967,high,,ENT-SA-GOV-6D08168930635750,administrative_parent,"first table, row 8, administrative-centers cell, item 9",,,source_verified
REL-SA-56B503CE587B146B,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-GOV-8A6FE92DBEF75E84,high,,ENT-SA-REGION-ASIR,administrative_parent,"first table, row 6, first column",,,source_verified
REL-SA-56C9A5918EC5B4EF,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-5F7D3B4BD6197D8A,high,,ENT-SA-GOV-A867173B5B54C5F5,administrative_parent,"first table, row 6, administrative-centers cell, item 9",,,source_verified
REL-SA-56DCB4EA5C62A257,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,ENT-SA-CENTER-305A3740A3FBBCA8,high,,ENT-SA-GOV-94C15E78222B7FE7,administrative_parent,"first table, row 7, administrative-centers cell, item 7",,,source_verified
REL-SA-57039CA1F7B1CF4D,2.0.0,current,SRC-ACADEMIC-SA-DIALECT-CORPUS-2020,ENT-SA-LANGUAGE-ARABIC,high,,ENT-SA-COUNTRY,associated_with,Saudi Arabic dialect corpus scope,,,source_verified
REL-SA-5746F4E71FF79987,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NORTHERN-BORDERS-2026,ENT-SA-CENTER-246D63F5FAFB5F15,high,,ENT-SA-GOV-BA548D7C42845F6C,administrative_parent,"first table, row 3, administrative-centers cell, item 14",,,source_verified
REL-SA-574DE95C35BC3C5F,2.0.0,current,SRC-SA-SAUDIPEDIA-ADMIN-2026,ENT-SA-REGION-MAKKAH,high,,ENT-SA-COUNTRY,administrative_parent,article body: list of the 13 administrative regions,,,source_verified
REL-SA-57FE1ADB1361086B,2.0.0,current,SRC-SA-SAUDIPEDIA-ADMIN-2026,ENT-SA-REGION-RIYADH,high,,ENT-SA-COUNTRY,administrative_parent,article body: list of the 13 administrative regions,,,source_verified
REL-SA-5831213E222BAF54,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CENTER-9C7105FABBD6A363,high,,ENT-SA-GOV-39FE789E2D7F83C2,administrative_parent,"first table, row 12, administrative-centers cell, item 3",,,source_verified
REL-SA-586AA2C807511616,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-DEBD903DB2D5341F,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 8",,,source_verified
REL-SA-589484D8090D6533,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,ENT-SA-CENTER-2E707F485E0162D3,high,,ENT-SA-GOV-3E179BDDB96ADD22,administrative_parent,"first table, row 8, administrative-centers cell, item 2",,,source_verified
REL-SA-58B3B69D46F89C3D,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CITY-EASTERN-SEAT,high,,ENT-SA-REGION-EASTERN,seat_of,"first table, row 2, first column",,,source_verified
REL-SA-58C5D9753D8D5469,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-B36199A860DC3529,high,,ENT-SA-GOV-93E4595FD7371A0C,administrative_parent,"first table, row 4, administrative-centers cell, item 9",,,source_verified
REL-SA-58E592E4CC9156AC,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-485356380FA0EBC5,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 43",,,source_verified
REL-SA-58EA8D201371BECF,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-8221B8951BAC5D1D,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 2, administrative-centers cell, item 4",,,source_verified
REL-SA-5908B7629EA3D0D4,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-ED7BD8F3E92382C6,high,,ENT-SA-GOV-8F77D3EB4AC671DB,administrative_parent,"first table, row 6, administrative-centers cell, item 7",,,source_verified
REL-SA-591A66CB8FC11553,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-55BCD5CB204A8D4B,high,,ENT-SA-GOV-93E4595FD7371A0C,administrative_parent,"first table, row 4, administrative-centers cell, item 1",,,source_verified
REL-SA-5942D7F3E36D4D56,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-1C93C63D353E63CA,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 2, administrative-centers cell, item 20",,,source_verified
REL-SA-59658B4AE681C1E5,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,ENT-SA-CENTER-728CB0BACD46AC17,high,,ENT-SA-GOV-97DCA6D8D7E595F7,administrative_parent,"first table, row 5, administrative-centers cell, item 1",,,source_verified
REL-SA-59B2C844F85DDE96,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-3DEFF9EC0615EDAF,high,,ENT-SA-GOV-4968776827924217,administrative_parent,"first table, row 24, administrative-centers cell, item 19",,,source_verified
REL-SA-59BE8C08055B6114,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-A7F3D90883E8D64B,high,,ENT-SA-GOV-31A9055B3B5306FE,administrative_parent,"first table, row 16, administrative-centers cell, item 3",,,source_verified
REL-SA-59D23FC71118132E,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-C7D9838BC4DFC58C,high,,ENT-SA-GOV-9FC1DC1718C84531,administrative_parent,"first table, row 13, administrative-centers cell, item 3",,,source_verified
REL-SA-5A3116CC270DF1CE,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-69D68122E8EC727A,high,,ENT-SA-GOV-B665894385784AF0,administrative_parent,"first table, row 4, administrative-centers cell, item 5",,,source_verified
REL-SA-5A6DCD66104230EA,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-AL-JAWF-2026,ENT-SA-CENTER-1D936CB6C26F1AA2,high,,ENT-SA-GOV-5BD56A2BE2D28BEF,administrative_parent,"first table, row 3, administrative-centers cell, item 7",,,source_verified
REL-SA-5A8E28C225917F8F,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-9010E605DA7E856E,high,,ENT-SA-GOV-2D9312FBFF9239E0,administrative_parent,"first table, row 6, administrative-centers cell, item 9",,,source_verified
REL-SA-5AAAB82EB11A3FA1,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-AF7367227D0A60E4,high,,ENT-SA-GOV-D6933F329165C154,administrative_parent,"first table, row 13, administrative-centers cell, item 2",,,source_verified
REL-SA-5ACEDCD0BF8E6566,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,ENT-SA-CENTER-5B27AF367CF6997B,high,,ENT-SA-REGION-TABUK,administrative_parent,"first table, row 2, administrative-centers cell, item 9",,,source_verified
REL-SA-5AD463107F0F7AD0,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CENTER-4C85250D3B7398A2,high,,ENT-SA-GOV-39FE789E2D7F83C2,administrative_parent,"first table, row 12, administrative-centers cell, item 8",,,source_verified
REL-SA-5AD8105D855C9C79,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,ENT-SA-CENTER-5E2C00DDBEEAD353,high,,ENT-SA-GOV-61F778141FDF4D63,administrative_parent,"first table, row 11, administrative-centers cell, item 2",,,source_verified
REL-SA-5B487643EBEB1679,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-725807548B7A74AF,high,,ENT-SA-GOV-48BAA51B4B8C545B,administrative_parent,"first table, row 9, administrative-centers cell, item 3",,,source_verified
REL-SA-5B4DC78EE7D01429,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-840079934AB09D52,high,,ENT-SA-GOV-6B5E3841F410A7CE,administrative_parent,"first table, row 10, administrative-centers cell, item 4",,,source_verified
REL-SA-5B53B56A021A97D4,2.0.0,current,SRC-SA-DIALECT-MIRROR-2026,ENT-SA-LEXEME-1818DC05E0B7086A,low,,ENT-SA-REGION-RIYADH,attested_in,Lexicon regional anchor: وشلونك,,,local_reported
REL-SA-5B9A6B36090826BD,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-0AF14C01EAB4CF46,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 31",,,source_verified
REL-SA-5BD7A36568FC4473,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-5BF58F99B02740C0,high,,ENT-SA-GOV-48BAA51B4B8C545B,administrative_parent,"first table, row 9, administrative-centers cell, item 5",,,source_verified
REL-SA-5BE844C08F0EEECD,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-E05D585CA424CC1E,high,,ENT-SA-GOV-8A6FE92DBEF75E84,administrative_parent,"first table, row 6, administrative-centers cell, item 2",,,source_verified
REL-SA-5C102FA6B1619AAE,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-3E3F613A53892AE6,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 2, administrative-centers cell, item 16",,,source_verified
REL-SA-5C1B619CE0CE9188,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CENTER-B1909FAB8C7F3FF7,high,,ENT-SA-GOV-39FE789E2D7F83C2,administrative_parent,"first table, row 12, administrative-centers cell, item 11",,,source_verified
REL-SA-5C4ED1637AD7543B,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-B435033CBD155700,high,,ENT-SA-GOV-93AFA329DBE788FD,administrative_parent,"first table, row 13, administrative-centers cell, item 16",,,source_verified
REL-SA-5C603D241649C411,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-CENTER-B7DEDF66AA34AD60,high,,ENT-SA-REGION-HAIL,administrative_parent,"first table, row 2, administrative-centers cell, item 2",,,source_verified
REL-SA-5C7C248868E8A559,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-46221A774022A7B3,high,,ENT-SA-GOV-7258B874AD85CAAF,administrative_parent,"first table, row 17, administrative-centers cell, item 4",,,source_verified
REL-SA-5CAB260CBB1021B0,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-AL-BAHA-2026,ENT-SA-CENTER-CB27C575F74F661D,high,,ENT-SA-GOV-289A4AE22A20AE6E,administrative_parent,"first table, row 10, administrative-centers cell, item 3",,,source_verified
